url,label
wsabstract.com/howto/pseudoletter.shtml,0
arnozom.co.ip.1autz0.cn/mobile/,1
alyruby.000webhostapp.com,1
www.script.google.com/macros/s/AKfycbwC6Y7yUxMTI0kR8e5D3m62ucmsUhKIHk-zZxby7XNGXEoPneYy/exec,1
instagram.servvice.net/Template/5bcf07acb18239d66dcf018d073d520d/e7394555858c41512c0a2920e6b647ce.html,1
bewareofleaking.otherrakuten.xyz/,1
www.guardian.co.uk/media/2000/dec/15/newmedia,1
amazon.com/Love-So-Sweet-Arashi/dp/B000MGTEEA,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7cp0IeZPZE1gdapJNOu2z11nbDFF6DrIQhOnTyD2JE9U2B0DJgFRa_1t4rD9EipP4b-4ziVFixjhuIeUt0E0T2AmctXwHVdZDhWH1CLkdpe6f8LDGZVv_FFwyU4wAJF1Qd2QbADiCV0Vq46SRafHRCMYhBneWaNpmBoGI1rrbKODHfpQl5phOdosmbPPsNBGh2tTGEugQpheqJNmfo7IwYZwfIl6rw\%3D\%3D&amp;attredirects=0',1
tools.ietf.org/html/rfc905,1
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify5.srv-woa1.co.uk/,1
sunad.com/index.php?tier=1&article_id=23363,0
pressreleases.kcstar.com/?q=node/62648,0
youtube.com/watch?v=KUjwF4-Fzq0,0
dissertations.ub.rug.nl/FILES/faculties/science/1991/h.van.der.werff/thesis.pdf,1
lahdbs.icu/,1
hlanz.org/billing/system/info/update/webscr/screaming/c90b4915b08d773a8825f1eaa0a0dd08/,0
umb.com/Personal/index.html,0
radio-locator.com/info/KFKF-FM,0
en.wikipedia.org/wiki/Gifford_(surname),0
www.computerworld.com/s/article/67953/PHP?taxonomyId=063,0
www.shaxyl.com/js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
gmsz-marineandcontracting.com/cgi/Docs/document.php,1
d0.awsstatic.com,0
accessobpweportaleweb.caninvisas.com/AccessoBper,1
insidetheactorswork.com/,0
mugglinw.ipower.com/chordmaps/part9.htm,0
youtube.com/watch?v=M7o09ZXq5Pg,0
fir-8da4d.firebaseapp.com/,1
www.acaddemia.com/templates/gk_eshoptrix_2/long_recadastramento/tabelas.php,0
portail.umons.ac.be,0
filmreference.com/film/50/Lisa-Gay-Hamilton.html,0
spokeo.com/William+Hingston,0
ischool.uw.edu,0
examiner.com/sports-in-richmond/post-season-basketball-virginia-hokies-angry-as-usual-cavaliers-forgotten,0
allaccess.com/net-news/archive/story/95708/kmbz-a-f-to-be-kansas-city-affiliate-for-mizzou-fo,0
itunes.apple.com/ca/app/bell-mobile-tv/id353830087?mt=8,0
ts3card.mvdods.com/,1
steamcommunity.com/app/440/discussions/0/620713633843267544/%22steamcommunity.com/?subsection=broadcasts%22,0
netflix.com/Movie/Jesse-Stone-Innocents-Lost/70189293,0
moffittrestorativedentistry.com/patient-resources/,0
montclairpt.com/,0
69.28.55.235/dc/,1
youngclub.com/arcftp/meclasu/fotaisa/shmecjemipro/razonel/picisjyel/papake/ganga.html?SABSAMNSDMNSDBSMNBSDASA=DSABDSANDSNDSBNASD5DSAMASDBMNSDABSDBNSDAMNASD7SASBNSDMNSDABASDBASDBMNASD8SMNSDBSDMNBSADMASDBNSDANMSDANSDAB5DSMNSADBSMSDBNDSMNASD7MASDBNA,1
docomoywzp.duckdns.org/,1
rekntum.jknujznjfd.law/,1
poetryfoundation.org/bio/john-milton,0
six-degrees.com,0
kor.whatwhowhat.com/,1
semi.technology,0
tools.ietf.org/html/rfc2935,1
marina.difesa.it,0
en.wikipedia.org/wiki/Vermilion_Lake_(Sudbury),0
www.alphameric.com/hospitality/,1
familytreeassistant.com/surnames/surnames.php?surname=Phillips,0
facebook.com/menwithouthats?sk=info,0
www.themeworld.com/fonts/,1
stuffaboutnames.com/john/judges.htm,0
songhealthy.com/components/com_ag_google_analytics2/pendingevt.html,0
www.cleds.vic.gov.au/retrievemedia.asp?Media_ID=20338,1
www.splchina.com/flash/,0
securitybydefault.com,0
http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C276/login.php,1
gcandcbuilderssite.aaomg.com/jhg45s,1
ayoliburan.co.id,1
joingrouper.com,0
www.umanitoba.ca/faculties/human_ecology/TTS/index.html,1
www.intimacomunhao.com/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
pastehtml.com/view/ba72y82ly.html,0
naflsim.com/,0
http://paypal.com.us-cgi-bin-webscr-cmd.login.5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d95x.bonsport.cl/5885d80a13c0db1f8e263663d3faee8d4b3d02051cb40a5393d95fde607f255/,1
ftchinese.com,0
tour.jp299.cn/knife,1
http://www.com-turning.com/........f/2ba58b035a0f3a45dbf9b6627b2b055e/,1
scwband.org/,0
jeffe.cs.illinois.edu,0
esxcc.com/js/index.htm?us.battle.net/login/en/?ref=kftunbbus.battle.net/d3/en/index&amp;app=com-d3,1
bikiniprepcoach.com,0
retipanzio.hu/kepek/ticket/cgi-index.php?email=abuse@HOODRICH.NET,1
www.libsdl.org/cgi/docwiki.cgi/,1
jeffreymunns.co,1
'www.battlely.tk/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',1
content-reset-account-support-security-rakuten.com/,1
mali.org.au/,0
express-paymentf9b625ed.viakeralatravels.com/?pa.php,1
https://cbgverzamelingen.nl/,0
tributes.com/show/Richard-Jay-Houghton-87088833,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/a8cb27edc976f0c,1
www.mnot.net/cacheability/,1
swingmagazine.org/fab_fong-torres.html,0
ckrailway.weebly.com/,0
www.calcadoskalliny.com/images/email.php,1
www.digoluyjgrdenwitkgzaeyjcnhsydsonzqcb-dot-cedar-code-289917.nn.r.appspot.com/,1
http://www.page-business.facebook.item872352783234.com/,1
en.wikipedia.org/wiki/Missouri_Route_45,0
hideawaybeachmaldives.com,0
publicrecords.com/people-search-records/john-beardsley-in-california,0
aboutfilm.com/features/pianist/interview.htm,0
rdmais.com.br/xt/Vangogh/Atendimento/Cliente_Especial/Select/04,1
answers.yahoo.com/question/index?qid=20070224183225AA4WyUL,0
pc.ign.com/articles/164/164378p1.html,1
city.niigata.lg.jp,0
inventist.com,0
ballotpedia.org/wiki/index.php/Oaksterdam_University,0
update.costumer-billing.secure.paypal.activation.dispatched.url.cgi.bin.booster-pc.fr/aa77170058340f92d96674af7a5a861f/,0
tgs1ei.webwave.dev/,1
yelp.com/biz/oakland-tribune-oakland,0
'email-bilizzard.tk/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml',0
13.230.192.24/ap/signin?key=example@example.or.jp,1
http://depositphotos.com/affiliate.html?backURL%5Bpage%5D=%2F21761227%2Fstock-photo-tourists-on-camel.html&backURL%5Bexclude%5D%5B0%5D=login,0
obunsha.co.jp,0
www.csm.ornl.gov/harness/,0
https://skins-casino.com/,1
www2.latech.edu/~acm/helloworld/icon.html,0
zonmter.enuteim.shop/,1
www.aeocsen-aesonm.gehkjyg.ne.pw/,1
rrnow.findhere.org/,0
resetblackberry.com/2010/12/reset-blackberry-curve-8520-smartphone.html,0
privatewww.essex.ac.uk/~rabartle/,1
graphicriver.net/item/the-killer-combo-presentation-template-bundle/10347133,0
aceshowbiz.com/news/view/w0006245.html,0
x3p-mg3h.firebaseapp.com/,1
wwww.eokiserczsnd.top/,1
boservice.info/,1
facebook.com/mchllkinney,0
https://elevenia.co.id/login.do?returnURL=%2Fproduct%2FProductQnaUpdate%2FdeleteProductQna.do%3Fflag%3DprdQna&isSSL=Y,0
tools.ietf.org/html/rfc2447,0
web.de/magazine/unterhaltung/tv-film/schluffi-muskelberg-stars-gut-trainiert-30243246,0
nhregister.com,0
eitfood.eu,0
facebook.com/group.php?gid=2407763610,0
vanityfair.com/magazine,0
www.mecair.icu,1
"'www.pcmag.com/category2/0,4148,6362,00.asp'",1
content-reset-account-support-security-amazon.com/,1
watchmovieset.wordpress.com/2011/07/09/the-eagle-2011/,0
http://sparkpassedecom.com/telecome/6313d4b7073b1814/?id=896218762781ZZ190Z901Z109,1
stephe-leake.org/emacs/ada-mode/emacs-ada-mode.html,1
fwp.free.fr/indexgb.htm,1
www1.mericori-logining.sfdads5g.9t17oku.cn,1
medium.com/@justinhendrix/i-can-imagine-this-working-out-rather-well-for-medium-d17a37ecdc71?source=latest,0
facebook.com/pages/Albert-S-Ruddy/112169632128995,0
tools.ietf.org/html/rfc786,0
www.anabolicjuice.com/checkout_payment.php,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7coP5dEg9MulfytUD_N2eEpnklEGvo0VgPOTwvxTYBEGTnhczwQF67c6MkSABgVdf5mdARNY_on6Bvb-0k2-74AT6csZZnS2frdeod1I6mWODVyZWizVJuUcuajodN84jE1RJih1XfHtCCfjBUOCEQTuurCiQ464C5L1dd68JOhIRkJ14dzToSOKnK27pUzagvwHosrL5T5GXPduEhQATWwzdBX1WA\%3D\%3D&amp;attredirects=1',1
www.zmangames.com/boardgames/agricola.htm,0
'przemero1993.eu.interia.pl/polish\%20gang.html',0
68.170.55.120/town11.pdf,1
http://distractify.com/ana-luisa-suarez/31-of-the-most-delicious-pies-to-celebrate-pi-day/,0
ztipptops.org/pCntrlde/webscr_prim.php?sdr01=Unknown,1
www.images.mitrasites.com/fred-vinson.html,0
http://mensajeriagestionar.com.ar/vendor/phpunit/phpunit/src/Util/PHP/.ff.00/info/home/idxp.html?sign&amp;accountxApli-cattupApplion$updatenow&amp;cookiegtcheckyes&amp;destkcnpage&amp;fefdd,1
fpdfruit.com/ControlPanel/,1
boston.com/packages/waterfront/magazine/economy.htm,0
ehow.com/how_7565141_inmates-jefferson-county-kentucky.html,0
scribd.com/doc/46041242/Lawn-Tennis,0
https://www.valvulasarco.com/.PPL/.IDD,1
rebrand.ly/nncqlky,1
jcsas.co.jp-services-tranid-0001-0001n.b7834c.cn/,1
moviesunlimited.com/musite/siteSearch.asp?search=Mala%20Powers,0
etc-gsasgas.mrbasic.com/,1
delicious.com/?view=tags,0
ufh.ac.za,0
lbv-television.com/,0
sdwyt.hentaiwonderland.com/,1
www.archive.org/details/RoleplayingLaughs,1
lunit.io,0
cbdtbauehp.duckdns.org/,1
https://vevobahis827.com/,1
wineaustralia.com,0
sarv.com,0
busismall.top/0sf5eb95s10s62sbcsff7s302s0sf5ffbc,1
amazon-secure-sign-in-uknown-access-from-unauthorise-device.kovixjopako.com/?lala,1
travnicki.ba/libraries/legacy/model/aol.com.htm,1
sardarpatelcollege.ac.in,1
ancient-tooth.jcome.workers.dev/,1
julbo.com,0
www.papers.ssrn.com/sol3/papers.cfm?abstract_id=1582355,0
en.allexperts.com/q/Financial-Stocks-1075/UNITED-STATES-ELECTRIC-POWER.htm,0
http://secure.runescape.com.d.weblagon.loginforn.com/mod?/&=www&ssl=0,1
sultanstrail.com,0
www.oopweb.com/Perl/Files/Perl.html,1
fukenta-kwdya.sytes.net,1
asgaros.de,0
en.allexperts.com/q/Entomology-Study-Bugs-665/Insects-capable-eating-living-1.htm,0
com.personal.ctjh.com.cn,1
api-bisque-cougar.icu/,1
hosting.myassistenzaclienti.net/PannelloAdmin/aruba.it/aruba.it/aruba.it/aruba.it/aruba.it/aruba.it/aruba.it/aruba.it/,1
jnul.huji.ac.il,0
www.osdata.com/oses/aix.htm,0
roommanageronline.com/knby545,1
synapsebridges-official.com/,1
www.device-de-register.cc/admin,1
knoxtyres.com.au/wp-includes/fonts/dropbox/dropbox/,1
limmited.club,1
people.famouswhy.com/francesca_buller/,0
investinme.org,0
www.nhs.uk/news/2015/05May/Pages/Media-hypes-molecular-blood-pressure-regulation-discovery.aspx,0
hockeyleaguehistory.com/National_Hockey_Association.htm,0
linkedin.com/pub/dir/alex/toth,0
www.roottech.com/index.html,1
burton.com,0
absoluteastronomy.com/topics/List_of_accidents_and_incidents_on_commercial_airliners_grouped_by_airline,0
www.articles.chicagotribune.com/2011-08-07/sports/ct-spt-0807-rush-chicago--20110807_1_rattlers-raterink-rush,0
web1.karlsruhe.de,0
www.dynamis.net/pcmint.htm,1
larymedical.ro,1
www.eki.oiqug.shop/a3IwMDY1P3,1
youtube.com/watch?v=FluUHX1VJ7M,0
http://www.flysoso.com/HomeAwaySecurity/gate1/security_center/,1
door-price-vipbonus.playz.it/,1
dev-provincia.pantheonsite.io/index1.html,1
atfcsa.webs.com/awayfansguidetoalfreton.htm,0
strawberrycreek.berkeley.edu/index.html,0
jezebel.com/satanic-temple-72-hour-abortion-waiting-period-is-agai-1701520935?utm_source=recirculation&utm_medium=recirculation&utm_campaign=fridayPM,0
gazetedunya.net/a2/image/or/pe/ut/et/,1
youtube.com/watch?v=jDjB33AHC3k,0
arthadiro.com/libraries/,1
en.wikipedia.org/wiki/Cadavres,0
couchdb.apache.org,0
paypal.com.update-account-information-webscrcmdaccountnav-0.04fs6sd54s3dv3sd7dvs369sdv13s25ef4d4ew7c52a65aef21v3f2t6dsfs.sophro-millau.com/update/information/webscrcmdflowSESSION.nBFNzG.S.3T0j7cmGPoMFY/login/account/04888466824a1dae9eb156a07c8339cd/info.html,1
renkaten.goltankeu.club/,1
lakeforest.edu,0
128.14.135.237/dc/,1
www.con-firma.firebaseapp.com/,1
www.asceesaaeon.aaccaensaaesa.chgcvn.top/,1
www.water.salina-ks.gov/index.cfm?CID=9,0
actioninterior.com/activenow/secure-code154/home/d185d86ead9f900da2de3e4619fc502f/,1
jghcx.aafzmpv.cn/,1
dieer.info/www.PayPal.fr/webscr.html?cmd=_login-run&dispatch=5885d80a13c0db1ffc45dc241d84e9538c532da79baccf7c26f850d773643350,1
origininc.tripod.com/BOOK.htm,1
politicalgraveyard.com/bio/vincente-vliet.html,0
ajempi.com.br/2013/administrator/modules/mod_feed/tmpl/emdhI/jui.php,1
forum.woodenboat.com/showthread.php?110145-Training-ship-Concordia-sinks-off-Brazil/page2,0
www.indezine.com/products/fireworks/,1
manta.com/c/mm4k8sr/barr-thomas-j-phd,0
www.encycl.opentopia.com/A/AR/ARI,0
www.dataviz.com/products/documentstogo/index.html,0
linkedin.com/directory/people/bning.html,0
community.jboss.org/wiki/Hibernate3MigrationGuides,0
etc-jp.site/,1
mybpl.org,0
www.att.com/gen/landing-pages?pid=6080,1
commerce.wa.gov,0
http://olx.ro/i2/servicii-afaceri-colaborari/reparatii-it-electronice-electro/servicii-afaceri-colaborari/reparatii-it-electronice-electro,0
daydreamphotography.com.au,1
3e69354da965.ngrok.io/,1
users.telenet.be/mydotcom/library/network/dostcpip.htm,0
local.yahoo.com/info-56060702-capitol-corridor-davis-station-davis,0
tunein.com/radio/Ski--Snowboarding-g3226/15480783/ca-pub-1542925551861702/TuneInSearch,0
mobile.abc.net.au,0
j8s9kk.cn/,1
www.arcsite.de/hp/bw/software.html,1
interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=3040414905&bm1=bottom&bm2=prd,0
mypalmbeachtravel.com/apple/httpwww.wellsfargo.comm/identity.php,1
mail.captiv8axosinfluencer.com/,1
uk.leki.com/201-Gloves_Winter.htm,0
paypal.com.us.cgi-bin.webscr.cmd.login-submit.dispatch-5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5.cncgaleri.com/service/your-account-id=100,1
gtnexus.com/press-room/press-release/53/,0
www.rieter.com/main/,0
diply.com/virginradiolebanon/16-childhood-actors-who-are-all-grown-up-now/123084,0
www.hali-fax.secure-protection.com/,1
home.comcast.net/~ejreiner/,1
flatoutofheels.com,0
dnicollege.in/software/certificate/shake/Paype/index.php,1
login.24144.maxkz.com/97d1e8208bce4e277cc933b002cc1c72/login.html,0
greens.org.nz,0
giaoducachau.com/tmp/well.htm,1
dbpedia.openlinksw.com:8890/resource/Kidada_Jones,0
lifelab.org,0
greatgameindia.com,0
ranker.com/list/kingdoms-and-monarchs-of-the-world/info-lists,0
bonjourlafrance.com/france-history/bourbon-dynasty.htm,0
covainagaratharilaingarsangam.com,1
uk.ask.com/wiki/Vachon_family,0
'www.google.nl/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;cad=rja&amp;ved=0CCQQFjAA&amp;url=http\%3A\%2F\%2Fwww.lobbyaudit.ge\%2F&amp;ei=6ka5UJnTGsrB0gWoq4GYAQ&amp;usg=AFQjCNGOmygUx6oDhGgxMQh4T-xYlERcNg',1
buzzillions.com/reviews/power-pro-powerpro-braided-spectra-fiber-line-reviews,0
westnipissingouest.ca/pop/bus-clubs.html,0
eki-net.ja-s9uzddzi.ga/,1
zimbio.com/Adam+Schiff/articles/ym2WqsMhOGn/Peter+Schiff+Radio+Show+1+24+11+Deficit+Spending,0
jdco.org/index5.html,0
www.m.mceaenesi.com/,1
server.kj36n.cn/powan,1
armzjlvtzu.duckdns.org/,1
hackeryou.com,0
www.topix.com/business/gaming,0
dmv.ca.gov,0
http://torcache.net/torrent/83A530A185E17923E9E35DA6F6E462E9B88ECC95.torrent?title=[kickass.to]100.greatest.world.cinema.themes.mp3.320kbps.3cd.2015.baby,0
www.remorquesfranc.net/57164af547bd5b493da25c1c092cdfe9/Confirm.php,1
networkservce.fr/nice/pro2.php,1
quebecscene.ca/en/events/eventDetails.asp?eventID=310,0
phosphateaustralia.com.au/corporate/directors/,0
abmp3.com/mp3/nagara-baja.html,0
www . bannered . 4dq . com / monitor / images / Smartzh140222 . gif,1
bloodyelbow.com/2011/5/4/2153515/judo-chop-ivan-menjivars-short-elbow-from-clinch,0
www.grizzlyape.com/addons/multi-links/,1
nocosmetics.ca,1
canpages.ca/page/BC/vancouver/shaughnessy-village/2191921.html,0
o-poisson.fr/.eb/1/,1
http://superbahisgirisadresimiz.blogspot.com,1
www.scrabbleclub.com/clubs/mississauga.htm,0
facebook.com/shannon.dial,0
www.paypal.co.uk.8584.secure1i.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=4c6be4b84806eeee329795bd25ab4c86,0
ats.ctsnetjournals.org/cgi/content/full/81/5/1561,0
www.1keytools.com/offline_browser.htm,1
netsation2-aplsucs.jds79.cn/,1
mp3bear.com/?q=ciara+speechless+instrumental,0
www.aupayauoneadtop.ga,1
www.thegastonhouse.com/suuport/,1
service.confirm.paypal.cmd.cgi-bin.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s8f99d8fd8fd7f8.ashwinilogistics.in/your-account.php,1
www.csc.liv.ac.uk/~frans/OldLectures/2CS24/declarative.html,0
moomoomp3.com/index.php?q=lifoko+du+ciel+petite+fleur,0
www.vbaccelerator.com/codelib/cpopmenu/article.htm,1
www.ge-dating.com/Affiliates.aspx,0
zsskoscian.pl/login/,0
www.rakuten.co.jp.mkdglij.cn/,1
server.security.hotelneelgiri.com/access/MGen/F23f2ffd47aa6a1469295b7d1d26ff65e/,1
www.rakuten-account-jp.buzz/,1
epxos-voerj-morty.jokdofre.ga/?token=,1
rottentomatoes.com/m/captain-america/,0
www.eurogamer.net/articles/p_alanwake_nextgen,1
jackgordon.org/,0
andrewhillier.sys-con.com/,0
youtube.com/watch?v=NnpKLx3Sd1M,0
olx.ua/list/q-%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80%D0%B0/?search%5Bprivate_business%5D=private,0
www560.paypal.co.uk.60191.ssl-650.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=system_email_PP560,0
pro-football-reference.com/teams/det/1945.htm,0
dv.0b6iqq9.cn/,1
id.rakuten.co.jp.5ec0a8c6a750a053fac242f31070233716338a53.info,1
negozio.m2.valueserver.jp,1
jfghcv.yqtyzuk.cn,1
london-prive.co.uk/paypal.com/webscr/m/e/q/p/z/x/j/id=102058/index.html,1
www.evinqo.com/eforms/use/index/form1.html,1
http://www.secure05b-chaseonline-verification.translogbooster.com/e9803734ecf8af6edebe2bf08282084a/,1
thinkexist.com/quotes/gus_gonzalez/,0
iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/824c8b3626ad28f867c82d436c15c6fd,1
page.onstove.com,0
nabimovie.com/2011/10/100-days-to-heaven-october-07-2011.html,0
phoneticbells.com/cdunham/Blogstuff/san.php,1
fsl.fmrib.ox.ac.uk,0
btnwdkvmek.duckdns.org/ja/main,1
www.algonet.se/~thunberg/template2doc/,1
8964685.fls.doubleclick.net,0
forum.teamxbox.com/showthread.php?t=188645,0
www.freewebs.com/everydaystuff/,0
vxd.1fv3alx.cn/,1
ymcmt.com/a2ljuxyhd,1
sports.fullerton.edu/gymnastics/2002/headlines/atuclaquad.html,0
red.r.mood-ds.com/Mirror.php?sid=153377&amp;em=abuse@hotmail.fr,1
last.fm/music/Paul+Clark/+wiki/diff?&a=7&b=8,0
mp3raid.com/music/lai_gan_ben_em_loan_chau.html,0
www.businessweek.com/bwdaily/dnflash/mar2001/nf20010322_286.htm,0
http://www.vdub.kz/wp-content/plugins/highslide-integration/highslide/graphics/outlines/,1
'update-informations014.creativeplaythings.com.au/?/cgi-\%0D\%5Cn\%0D\%5Cnbin/webscr?cmd=_login-\%0D\%5Cn\%0D\%5Cnsubmit&dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',0
youtube.com/watch?v=IhZFULs0A88,0
www.soude-masi.firebaseapp.com/,1
gsuite.google.com,0
secure.myboa.cn-iba.com,1
www.dzjhg.info/page/vote.php?pid=73,0
systemsengineering.wordpress.com/,0
www.watermill-crafts.com/pages/properties/realtor/index.htm,1
www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011s.digicozum.com/limit/Limit-id=g4jUi633oE7G7nUcGYdRH436266kM1LC45e8B3U3Nejh0BM04s3/73a7ed08d22584c256a2d2b7203503b5/,0
mapquest.com/maps?cat=lake+chabot+regional+park&city=Castro+Valley&state=CA&zipcode=94546,0
pitch.com/kansascity/folly-theater/Location?oid=2203450,0
sustainable.concordia.ca/,0
imdrivinghome.com/noise-filter/,0
buysellfind.net/siding/humphrey/,1
static.nhtsa.gov,0
www.networkworld.com/news/2008/061708-master-data-management-forgiveness-for.html,1
people.famouswhy.com/queenie_watts/,0
http://lifehacker.com/5914517/take-advantage-of-your-clear-post+vacation-mind-to-tackle-big-projects,0
au-payi.agfqiou.cn/,1
groups.yahoo.com/group/Palace-Graphics/,1
filmdates.co.uk/films/2409-vicky-the-viking/,0
ca.linkedin.com/in/jeanfrancoisvanroyen,0
perigold.com,0
trustpaad.top/reef/?prt=192374,1
www.digitaldrawn.nl/indexa.html,1
www.mark-weeks.com/chess/7072$wix.htm,0
amaznon.co.jp.oiera.cn/,1
www.nhk.plus.ebth.shop/?heogfvwzanopiiyuu=*,1
bestdealmagazines.com/,0
http://hdfcbank.com/personal/products/cards/debit-cards/easyshop-platinum-debit-card,0
genealogylinks.net/usa/michigan/kent.htm,0
azzccz-vaoeoao.icu/,1
www2.aenouuzsen.icu/,1
foxyreviews.com/pornstar/show/3541/angela-summers.html,0
https://betasusorjinals.blogspot.com/,1
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=wi9knaeww288mth2qvz0rhznie1c0qd69mpww5tt711suhulcuu5buru0r8iikor7eo4ihwohxgbfawr5rwgmobvgidy42pafddyuamc83omdleidayzzauft9dwa47qhkobuao2ccoqy39bd8ach5sac68m0edqy23sbquo4ie2lmczumcbr5m50urj95076by,1
evzpy-haaaa-aaaad-qewza-cai.raw.ic0.app/,1
rail.fxdlyy.cn/nappy,1
www.cstelecom.com.mx/Paypal-Com/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e56b201ef9d5a1c26160a892ddfd2295fe6b201ef9d5a1c26160a892ddfd2295fe,1
circleoranch.net/,0
theyesido.com/ja/daf3356b1e0be02426714993e2fdf999/confirmation.php?free=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e84eae0c91882b5022bac39875d01c82c84eae0c91882b5022bac39875d01c82c,1
www.cs.arizona.edu/patterns/weaving/books/pea_desn_1.pdf,1
donjulio.com,0
covid.gov,0
skatteetaten.no/no/Person/,1
parisahome.com/auth.sso.biglobe.ne.jp3/W/index.php,1
rakutens.online/,1
www.almersoft.com/products/backup/,1
community.hitachivantara.com,0
frw.co.uk/searchWines.aspx?keywords=Gevrey+Chambertin+Clos+St+Jacques+2006+Clair+Bruno&sid=4&rss=1,0
server.mssna7j.bar/powan,1
thomasoreilly.com/,0
165.3.89.211/ap/signin?key=noreply@example.com,1
empik.com,0
itfinancemanager.com/,0
cheeseanddairy.com.pk/ab/,1
clintblack.com/,0
friendrcoin.com/,1
sycamorehoops.com/showthread.php?p=68471,0
eringoblog.net/books/?cat=11,0
en-gb.facebook.com/adamrbrownphoto,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Bamp\%3Battredirects=1&amp\%3Battachauth=ANoY7coU4QTMMWJtvUiml_sSjmZ13rg62XLYlvUYuTtNQoSnyJTdpmV6M3OYdfLw2TEdF7KfNreWHI3XiSsRvaB1vNlujoWhuCgXZFm0zx8ySiutuOKJkb7_E_V3UisFISfBr87nGO2yJnN6xlq1teIDBurq6pFZX0CnZ1XfiRPQASrI6GsjYh8qVN4KcMHB9-idCmgOEFV0VXmcE1PfTTLqMN7G_gBe2g\%3D\%3D&amp\%3Battredirects=0&attachauth=ANoY7cpnPZ9iyEROCPN8ElaGZFUn6gvFaTAXc6IzL_XSLSKM3vg6E2ZzPS5nj3d04Heakduy9unwyQCycHmp0JhegeitOmemgVyXvBZMHfaEfU3hU-55mKqqRRxJsv5WftrssJnNAs24Qa-y049tHilITiGZ-D5aejkprC1r0mij9lSpj0lUVBERCtNioaqwahY0G4YnlYd8pvjbHRgC6K5xP6W1Ibcysw\%3D\%3D&attredirects=0',0
tbd.com,0
burakblgn.com/wp-includes/js/mediaelement/sample/auth/view/document/,1
cathedralcity.gov/index.aspx?page=37,0
stylelove.co.za/remax-properties.com/remax/,1
etc-meisla.fulmininformationier.shop/web/pc/index.php,1
www.theregister.co.uk/2001/05/30/ibm_nec_fujitsu_hitachi_cooperate/,1
tfah.org,0
worldfilm.about.com/od/independentfilm/fr/bekindreview.htm,0
www2.jacroscs.icu/,1
www.am.macecri.com/,1
http://drinksomecoffee.com/tmp1/agreement_docs2/specialdocs/365i,1
wordiq.com/definition/Louis-Joseph_Papineau,0
meadowscreative.com/icons/upgrade.php,1
smuicc-oce.icu/mobile.html#/m/login/openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signinwww.smbc.co.jp,1
